"customer_id","recency","frequency","monetary","r_score","f_score","m_score","total_score","costumer_segment"
"17438","253","1","388.45",1,2,2,5,"Lost costumer"
"14479","253","2","316.25",1,2,2,5,"Lost costumer"
"13060","253","1","307.53",1,2,2,5,"Lost costumer"
"15894","253","2","263.55",1,2,1,4,"Lost costumer"
"15528","253","1","229.33",1,1,1,3,"Lost costumer"
"15832","253","1","836.79",1,1,3,5,"Lost costumer"
"14890","253","1","125.65",1,2,1,4,"Lost costumer"
"18108","253","1","271.00",1,1,1,3,"Lost costumer"
"17580","252","3","215.72",1,3,1,5,"Lost costumer"
"14886","252","1","364.80",1,2,2,5,"Lost costumer"
"13626","252","1","257.23",1,1,1,3,"Lost costumer"
"14957","252","1","58.49",1,1,1,3,"Lost costumer"
"17212","252","1","226.85",1,1,1,3,"Lost costumer"
"13841","252","1","85.00",1,1,1,3,"Lost costumer"
"17701","252","1","417.95",1,1,2,4,"Lost costumer"
"13462","252","1","151.50",1,1,1,3,"Lost costumer"
"16162","251","1","37.40",1,1,1,3,"Lost costumer"
"15691","251","1","136.80",1,1,1,3,"Lost costumer"
"13781","250","1","127.84",1,1,1,3,"Lost costumer"
"17956","249","1","12.75",1,1,1,3,"Lost costumer"
"16142","249","1","535.34",1,1,2,4,"Lost costumer"
"13059","249","1","183.40",1,1,1,3,"Lost costumer"
"18185","249","1","304.25",1,1,1,3,"Lost costumer"
"15442","248","1","594.00",1,1,2,4,"Lost costumer"
"14747","248","1","328.20",1,2,2,5,"Lost costumer"
"16586","248","1","463.95",1,1,2,4,"Lost costumer"
"16105","248","1","336.96",1,2,2,5,"Lost costumer"
"13863","247","1","305.78",1,1,1,3,"Lost costumer"
"17140","247","1","465.32",1,1,2,4,"Lost costumer"
"17492","247","1","374.57",1,2,2,5,"Lost costumer"
"15917","247","1","123.10",1,2,1,4,"Lost costumer"
"14220","247","2","632.40",1,2,2,5,"Lost costumer"
"13712","246","1","228.84",1,1,1,3,"Lost costumer"
"14981","246","1","102.12",1,1,1,3,"Lost costumer"
"14465","246","3","1058.62",1,3,3,7,"Lost costumer"
"16378","246","3","362.95",1,3,2,6,"Lost costumer"
"13718","246","2","306.55",1,2,1,4,"Lost costumer"
"14964","246","1","206.21",1,1,1,3,"Lost costumer"
"17906","246","1","72.90",1,1,1,3,"Lost costumer"
"16144","246","1","175.20",1,1,1,3,"Lost costumer"
"12580","246","1","415.70",1,1,2,4,"Lost costumer"
"15119","245","1","266.40",1,1,1,3,"Lost costumer"
"17035","245","2","433.53",1,2,2,5,"Lost costumer"
"16623","245","1","129.45",1,1,1,3,"Lost costumer"
"16010","245","3","407.50",1,3,2,6,"Lost costumer"
"15775","245","1","104.90",1,1,1,3,"Lost costumer"
"14924","245","1","310.05",1,2,2,5,"Lost costumer"
"14619","245","1","394.44",1,2,2,5,"Lost costumer"
"15109","245","1","484.95",1,1,2,4,"Lost costumer"
"16643","245","1","487.51",1,1,2,4,"Lost costumer"
"13508","243","1","110.97",1,2,1,4,"Lost costumer"
"13570","243","1","239.49",1,1,1,3,"Lost costumer"
"12447","243","1","476.49",1,1,2,4,"Lost costumer"
"14339","242","1","309.52",1,2,2,5,"Lost costumer"
"14311","242","1","310.26",1,2,2,5,"Lost costumer"
"15655","242","1","560.67",1,1,2,4,"Lost costumer"
"18129","242","1","112.55",1,2,1,4,"Lost costumer"
"17574","242","1","185.65",1,1,1,3,"Lost costumer"
"12982","242","1","390.54",1,2,2,5,"Lost costumer"
"16552","242","2","379.73",1,2,2,5,"Lost costumer"
"14616","242","3","406.08",1,3,2,6,"Lost costumer"
"14326","241","1","183.85",1,1,1,3,"Lost costumer"
"17972","241","1","136.04",1,1,1,3,"Lost costumer"
"17278","241","1","246.04",1,1,1,3,"Lost costumer"
"15212","241","1","101.80",1,1,1,3,"Lost costumer"
"14669","241","3","1269.99",1,3,3,7,"Lost costumer"
"15777","240","4","1047.11",1,3,3,7,"Lost costumer"
"16097","240","1","185.05",1,1,1,3,"Lost costumer"
"13740","240","1","350.75",1,2,2,5,"Lost costumer"
"13484","240","1","313.80",1,2,2,5,"Lost costumer"
"16697","240","1","112.75",1,2,1,4,"Lost costumer"
"13221","239","2","847.41",1,2,3,6,"Lost costumer"
"17746","239","1","110.25",1,2,1,4,"Lost costumer"
"15147","239","1","623.50",1,1,2,4,"Lost costumer"
"15935","239","2","416.86",1,2,2,5,"Lost costumer"
"15139","239","2","178.96",1,2,1,4,"Lost costumer"
"17142","238","1","579.00",1,1,2,4,"Lost costumer"
"12582","238","2","511.36",1,2,2,5,"Lost costumer"
"12769","238","1","1143.60",1,2,3,6,"Lost costumer"
"16957","238","2","416.64",1,2,2,5,"Lost costumer"
"14105","238","1","1266.23",1,2,3,6,"Lost costumer"
"14206","238","1","328.16",1,2,2,5,"Lost costumer"
"14154","238","2","1345.62",1,3,3,7,"Lost costumer"
"17362","238","2","312.23",1,2,2,5,"Lost costumer"
"12639","238","1","486.10",1,1,2,4,"Lost costumer"
"15230","238","2","429.60",1,2,2,5,"Lost costumer"
"17601","238","1","116.01",1,2,1,4,"Lost costumer"
"15135","238","1","139.05",1,1,1,3,"Lost costumer"
"13120","238","1","30.60",1,2,1,4,"Lost costumer"
"17367","237","1","168.40",1,1,1,3,"Lost costumer"
"15246","237","2","514.15",1,2,2,5,"Lost costumer"
"18213","236","1","232.48",1,1,1,3,"Lost costumer"
"12878","236","2","854.99",1,2,3,6,"Lost costumer"
"16193","236","1","314.45",1,2,2,5,"Lost costumer"
"17582","236","1","175.27",1,1,1,3,"Lost costumer"
"17990","236","3","630.84",1,3,2,6,"Lost costumer"
"14532","236","4","932.85",1,3,3,7,"Lost costumer"
"15749","235","3","44534.30",1,3,4,8,"Lost costumer"
"16947","235","1","406.48",1,1,2,4,"Lost costumer"
"12754","235","3","3010.74",1,3,4,8,"Lost costumer"
"13474","235","1","229.59",1,1,1,3,"Lost costumer"
"18009","235","1","257.34",1,1,1,3,"Lost costumer"
"17697","235","1","338.95",1,2,2,5,"Lost costumer"
"16217","235","2","304.25",1,2,1,4,"Lost costumer"
"16617","235","1","151.85",1,1,1,3,"Lost costumer"
"12585","234","2","2040.10",1,3,4,8,"Lost costumer"
"14242","234","2","280.55",1,2,1,4,"Lost costumer"
"14672","234","2","765.55",1,2,3,6,"Lost costumer"
"15717","234","1","150.30",1,1,1,3,"Lost costumer"
"14148","233","1","157.20",1,1,1,3,"Lost costumer"
"12733","233","1","383.95",1,2,2,5,"Lost costumer"
"17217","233","1","113.50",1,2,1,4,"Lost costumer"
"13101","233","1","101.19",1,1,1,3,"Lost costumer"
"17548","233","1","103.30",1,1,1,3,"Lost costumer"
"15225","233","1","409.40",1,1,2,4,"Lost costumer"
"17946","232","2","149.58",1,2,1,4,"Lost costumer"
"15517","232","1","267.03",1,1,1,3,"Lost costumer"
"12506","232","1","73.50",1,1,1,3,"Lost costumer"
"13485","232","1","454.24",1,1,2,4,"Lost costumer"
"12354","232","1","1079.40",1,2,3,6,"Lost costumer"
"17120","232","1","307.46",1,2,2,5,"Lost costumer"
"17718","232","1","139.35",1,1,1,3,"Lost costumer"
"13482","231","1","184.64",1,1,1,3,"Lost costumer"
"12622","231","1","180.10",1,1,1,3,"Lost costumer"
"16163","231","2","856.60",1,2,3,6,"Lost costumer"
"16587","231","1","225.15",1,1,1,3,"Lost costumer"
"14770","231","2","876.42",1,2,3,6,"Lost costumer"
"17670","227","1","205.70",1,1,1,3,"Lost costumer"
"16834","227","1","413.46",1,1,2,4,"Lost costumer"
"17277","227","2","1065.35",1,3,3,7,"Lost costumer"
"12573","226","1","160.54",1,1,1,3,"Lost costumer"
"18183","226","2","632.07",1,2,2,5,"Lost costumer"
"17187","226","1","203.95",1,1,1,3,"Lost costumer"
"16823","226","1","358.38",1,2,2,5,"Lost costumer"
"16698","226","2","1998.00",1,3,4,8,"Lost costumer"
"15891","226","1","524.52",1,1,2,4,"Lost costumer"
"18220","226","1","305.28",1,1,1,3,"Lost costumer"
"16965","226","1","201.19",1,1,1,3,"Lost costumer"
"15223","225","2","755.75",1,2,3,6,"Lost costumer"
"15143","225","1","259.45",1,1,1,3,"Lost costumer"
"14271","225","1","112.32",1,2,1,4,"Lost costumer"
"17893","225","1","112.25",1,2,1,4,"Lost costumer"
"13229","225","1","160.95",1,1,1,3,"Lost costumer"
"16227","225","1","314.22",1,2,2,5,"Lost costumer"
"14022","224","1","440.00",1,1,2,4,"Lost costumer"
"17991","224","2","93.35",1,2,1,4,"Lost costumer"
"15210","224","1","331.18",1,2,2,5,"Lost costumer"
"16634","222","2","217.90",1,2,1,4,"Lost costumer"
"14304","222","1","383.45",1,2,2,5,"Lost costumer"
"16055","220","1","134.80",1,1,1,3,"Lost costumer"
"14149","220","1","446.62",1,1,2,4,"Lost costumer"
"17501","220","2","288.60",1,2,1,4,"Lost costumer"
"17394","219","1","203.87",1,1,1,3,"Lost costumer"
"17443","219","1","534.24",1,1,2,4,"Lost costumer"
"14245","219","2","1693.45",1,3,4,8,"Lost costumer"
"17646","219","3","1008.39",1,3,3,7,"Lost costumer"
"16610","219","1","75.66",1,1,1,3,"Lost costumer"
"17849","218","4","605.80",1,3,2,6,"Lost costumer"
"18239","218","5","1561.61",1,4,3,8,"Lost costumer"
"16990","218","1","179.00",1,1,1,3,"Lost costumer"
"14199","218","1","185.40",1,1,1,3,"Lost costumer"
"16109","218","2","611.88",1,2,2,5,"Lost costumer"
"13731","218","2","610.59",1,2,2,5,"Lost costumer"
"13762","218","1","306.72",1,1,1,3,"Lost costumer"
"13711","218","2","252.06",1,2,1,4,"Lost costumer"
"16457","218","1","208.36",1,1,1,3,"Lost costumer"
"14340","218","1","134.70",1,1,1,3,"Lost costumer"
"17374","218","2","495.77",1,2,2,5,"Lost costumer"
"16714","218","3","1161.53",1,3,3,7,"Lost costumer"
"14697","217","2","188.61",1,2,1,4,"Lost costumer"
"17604","217","2","309.36",1,2,2,5,"Lost costumer"
"14393","217","1","67.95",1,1,1,3,"Lost costumer"
"15668","217","1","76.32",1,1,1,3,"Lost costumer"
"13952","217","2","3251.071",1,3,4,8,"Lost costumer"
"15759","217","3","253.04",1,3,1,5,"Lost costumer"
"18227","217","1","93.75",1,1,1,3,"Lost costumer"
"15235","217","12","2247.51",1,4,4,9,"Lost costumer"
"16319","217","1","404.40",1,1,2,4,"Lost costumer"
"17578","217","1","143.46",1,1,1,3,"Lost costumer"
"17174","217","1","59.90",1,1,1,3,"Lost costumer"
"14423","217","1","265.20",1,1,1,3,"Lost costumer"
"12414","216","3","562.41",1,3,2,6,"Lost costumer"
"18078","216","2","336.13",1,2,2,5,"Lost costumer"
"13723","216","1","199.85",1,1,1,3,"Lost costumer"
"15552","216","1","90.12",1,1,1,3,"Lost costumer"
"13642","215","1","354.80",1,2,2,5,"Lost costumer"
"13561","215","1","141.86",1,1,1,3,"Lost costumer"
"14161","215","3","1110.52",1,3,3,7,"Lost costumer"
"18120","214","1","111.15",1,2,1,4,"Lost costumer"
"16756","214","1","239.40",1,1,1,3,"Lost costumer"
"14353","214","1","90.60",1,1,1,3,"Lost costumer"
"12355","214","1","459.40",1,1,2,4,"Lost costumer"
"15092","214","2","457.81",1,2,2,5,"Lost costumer"
"16306","213","6","632.27",1,4,2,7,"Lost costumer"
"12888","213","2","354.12",1,2,2,5,"Lost costumer"
"15381","213","2","596.85",1,2,2,5,"Lost costumer"
"14288","213","1","426.60",1,1,2,4,"Lost costumer"
"12821","213","1","92.72",1,1,1,3,"Lost costumer"
"14699","213","1","109.13",1,2,1,4,"Lost costumer"
"15063","213","1","370.80",1,2,2,5,"Lost costumer"
"17597","213","1","2044.37",1,1,4,6,"Lost costumer"
"15433","213","2","533.30",1,2,2,5,"Lost costumer"
"14920","212","2","977.77",1,3,3,7,"Lost costumer"
"15729","212","1","85.00",1,1,1,3,"Lost costumer"
"15079","212","4","895.61",1,3,3,7,"Lost costumer"
"13990","212","1","311.30",1,2,2,5,"Lost costumer"
"16431","212","3","642.81",1,3,2,6,"Lost costumer"
"16116","211","1","612.78",1,1,2,4,"Lost costumer"
"16244","211","2","1522.75",1,3,3,7,"Lost costumer"
"16943","211","3","816.73",1,3,3,7,"Lost costumer"
"12625","211","2","2683.82",1,3,4,8,"Lost costumer"
"18218","211","2","662.08",1,2,2,5,"Lost costumer"
"13235","211","1","1031.07",1,2,3,6,"Lost costumer"
"16006","211","1","101.40",1,1,1,3,"Lost costumer"
"18133","211","1","931.50",1,2,3,6,"Lost costumer"
"14988","211","1","334.54",1,2,2,5,"Lost costumer"
"17889","211","2","203.87",1,2,1,4,"Lost costumer"
"12976","211","1","738.60",1,1,3,5,"Lost costumer"
"13837","211","2","271.24",1,2,1,4,"Lost costumer"
"13052","211","1","348.15",1,2,2,5,"Lost costumer"
"15732","211","2","294.12",1,2,1,4,"Lost costumer"
"12857","210","2","1106.40",1,3,3,7,"Lost costumer"
"12590","210","2","9864.26",1,3,4,8,"Lost costumer"
"14000","210","1","635.66",1,1,2,4,"Lost costumer"
"12770","210","1","1351.45",1,1,3,5,"Lost costumer"
"17970","210","1","582.59",1,1,2,4,"Lost costumer"
"14873","209","1","519.68",1,1,2,4,"Lost costumer"
"15333","208","1","1028.56",1,2,3,6,"Lost costumer"
"14689","208","1","112.80",1,2,1,4,"Lost costumer"
"17263","207","1","63.44",1,1,1,3,"Lost costumer"
"15813","207","2","1303.91",1,3,3,7,"Lost costumer"
"13976","206","1","357.98",1,2,2,5,"Lost costumer"
"14489","206","1","463.38",1,1,2,4,"Lost costumer"
"14888","206","1","369.20",1,2,2,5,"Lost costumer"
"14320","206","2","477.79",1,2,2,5,"Lost costumer"
"17504","206","9","2997.03",1,4,4,9,"Lost costumer"
"13572","205","1","1384.25",1,1,3,5,"Lost costumer"
"17556","205","1","157.90",1,1,1,3,"Lost costumer"
"14620","205","2","412.78",1,2,2,5,"Lost costumer"
"12690","205","1","389.01",1,2,2,5,"Lost costumer"
"13659","205","2","1573.20",1,3,3,7,"Lost costumer"
"14896","204","2","468.77",1,2,2,5,"Lost costumer"
"17245","204","1","171.45",1,1,1,3,"Lost costumer"
"12897","204","2","216.50",1,2,1,4,"Lost costumer"
"17871","204","1","155.90",1,1,1,3,"Lost costumer"
"13531","204","2","483.80",1,2,2,5,"Lost costumer"
"14442","204","2","1589.82",1,3,3,7,"Lost costumer"
"17455","203","1","131.70",1,1,1,3,"Lost costumer"
"12353","203","1","89.00",1,1,1,3,"Lost costumer"
"13391","203","1","59.80",1,1,1,3,"Lost costumer"
"13887","203","1","349.55",1,2,2,5,"Lost costumer"
"13243","203","1","600.07",1,1,2,4,"Lost costumer"
"15648","203","2","657.35",1,2,2,5,"Lost costumer"
"18048","202","2","172.29",1,2,1,4,"Lost costumer"
"16226","202","3","255.12",1,3,1,5,"Lost costumer"
"13227","201","1","257.70",1,1,1,3,"Lost costumer"
"17176","201","1","306.13",1,1,1,3,"Lost costumer"
"14647","201","1","243.22",1,1,1,3,"Lost costumer"
"14195","201","2","1012.00",1,3,3,7,"Lost costumer"
"13479","200","2","300.95",1,2,1,4,"Lost costumer"
"13339","200","1","860.12",1,1,3,5,"Lost costumer"
"15705","200","1","143.10",1,1,1,3,"Lost costumer"
"14817","200","2","1110.34",1,3,3,7,"Lost costumer"
"15292","200","1","180.94",1,1,1,3,"Lost costumer"
"17715","200","1","326.40",1,2,2,5,"Lost costumer"
"13223","200","2","163.20",1,2,1,4,"Lost costumer"
"15724","200","2","218.25",1,2,1,4,"Lost costumer"
"13737","199","1","339.60",1,2,2,5,"Lost costumer"
"18202","199","3","1396.99",1,3,3,7,"Lost costumer"
"16763","198","1","611.85",1,1,2,4,"Lost costumer"
"17375","198","3","400.10",1,3,2,6,"Lost costumer"
"15882","198","4","516.36",1,3,2,6,"Lost costumer"
"17770","198","5","1143.27",1,4,3,8,"Lost costumer"
"14705","198","1","179.00",1,1,1,3,"Lost costumer"
"17955","198","4","557.30",1,3,2,6,"Lost costumer"
"15042","198","1","135.93",1,1,1,3,"Lost costumer"
"15314","198","1","327.97",1,2,2,5,"Lost costumer"
"12547","197","2","207.80",1,2,1,4,"Lost costumer"
"14009","197","2","695.61",1,2,3,6,"Lost costumer"
"16448","197","1","188.89",1,1,1,3,"Lost costumer"
"14985","197","2","296.75",1,2,1,4,"Lost costumer"
"16449","197","2","707.69",1,2,3,6,"Lost costumer"
"16838","197","2","588.85",1,2,2,5,"Lost costumer"
"16356","197","3","211.77",1,3,1,5,"Lost costumer"
"12974","197","1","144.80",1,1,1,3,"Lost costumer"
"14816","197","1","271.85",1,1,1,3,"Lost costumer"
"13135","196","1","3096.00",1,1,4,6,"Lost costumer"
"14740","196","3","1448.21",1,3,3,7,"Lost costumer"
"15104","196","2","1027.44",1,3,3,7,"Lost costumer"
"16275","196","1","559.87",1,1,2,4,"Lost costumer"
"14828","196","3","2139.76",1,3,4,8,"Lost costumer"
"14280","196","1","134.04",1,1,1,3,"Lost costumer"
"12999","196","3","455.88",1,3,2,6,"Lost costumer"
"17550","196","3","267.16",1,3,1,5,"Lost costumer"
"16323","195","1","207.50",1,1,1,3,"Lost costumer"
"14625","195","2","899.63",1,2,3,6,"Lost costumer"
"16034","195","3","437.70",1,3,2,6,"Lost costumer"
"12426","194","1","582.73",1,1,2,4,"Lost costumer"
"15897","194","2","222.05",1,2,1,4,"Lost costumer"
"17152","194","3","1689.50",1,3,4,8,"Lost costumer"
"16889","194","3","1578.67",1,3,3,7,"Lost costumer"
"15925","193","1","207.15",1,1,1,3,"Lost costumer"
"16567","193","2","865.60",1,2,3,6,"Lost costumer"
"17051","193","1","247.14",1,1,1,3,"Lost costumer"
"13398","192","1","457.34",1,1,2,4,"Lost costumer"
"13070","192","1","228.80",1,1,1,3,"Lost costumer"
"16483","192","1","139.35",1,1,1,3,"Lost costumer"
"12790","191","1","324.92",1,2,2,5,"Lost costumer"
"15643","191","3","664.00",1,3,2,6,"Lost costumer"
"18231","191","5","2083.27",1,3,4,8,"Lost costumer"
"18190","191","2","284.46",1,2,1,4,"Lost costumer"
"17454","191","4","517.53",1,3,2,6,"Lost costumer"
"14377","191","2","617.05",1,2,2,5,"Lost costumer"
"16424","191","1","133.56",1,1,1,3,"Lost costumer"
"16810","191","1","309.54",1,2,2,5,"Lost costumer"
"13475","190","4","1431.78",1,3,3,7,"Lost costumer"
"13062","190","1","346.98",1,2,2,5,"Lost costumer"
"17472","190","3","710.29",1,3,3,7,"Lost costumer"
"15918","190","2","334.23",1,2,2,5,"Lost costumer"
"16117","189","1","232.21",1,1,1,3,"Lost costumer"
"13294","189","2","873.74",1,2,3,6,"Lost costumer"
"16230","189","2","542.03",1,2,2,5,"Lost costumer"
"16529","189","1","455.25",1,1,2,4,"Lost costumer"
"14453","189","1","119.93",1,2,1,4,"Lost costumer"
"17531","189","1","296.70",1,1,1,3,"Lost costumer"
"17900","189","2","112.20",1,2,1,4,"Lost costumer"
"15658","189","5","1024.10",1,4,3,8,"Lost costumer"
"12601","189","5","577.06",1,4,2,7,"Lost costumer"
"16659","188","1","39.12",1,1,1,3,"Lost costumer"
"16967","188","1","319.02",1,2,2,5,"Lost costumer"
"15405","188","1","349.10",1,2,2,5,"Lost costumer"
"13885","188","2","506.80",1,2,2,5,"Lost costumer"
"15508","188","6","1000.27",1,4,3,8,"Lost costumer"
"14512","187","2","275.28",1,2,1,4,"Lost costumer"
"17708","187","2","267.08",1,2,1,4,"Lost costumer"
"12468","187","2","729.54",1,2,3,6,"Lost costumer"
"14682","187","2","52.00",1,2,1,4,"Lost costumer"
"16963","187","1","110.55",1,2,1,4,"Lost costumer"
"16883","187","2","276.73",1,2,1,4,"Lost costumer"
"12802","186","1","427.58",1,1,2,4,"Lost costumer"
"15386","186","1","394.14",1,2,2,5,"Lost costumer"
"13682","186","1","59.50",1,1,1,3,"Lost costumer"
"16520","186","3","1046.57",1,3,3,7,"Lost costumer"
"15852","186","2","160.71",1,2,1,4,"Lost costumer"
"16849","186","1","124.57",1,2,1,4,"Lost costumer"
"14542","185","1","103.25",1,1,1,3,"Lost costumer"
"14867","185","3","710.28",1,3,3,7,"Lost costumer"
"16611","185","1","129.49",1,1,1,3,"Lost costumer"
"17874","185","6","683.46",1,4,3,8,"Lost costumer"
"18072","185","1","247.44",1,1,1,3,"Lost costumer"
"12891","185","3","331.00",1,3,2,6,"Lost costumer"
"12868","185","6","1607.06",1,4,3,8,"Lost costumer"
"14375","185","1","257.68",1,1,1,3,"Lost costumer"
"14622","184","1","320.58",1,2,2,5,"Lost costumer"
"17409","184","2","771.85",1,2,3,6,"Lost costumer"
"16955","184","4","518.67",1,3,2,6,"Lost costumer"
"12383","184","5","1850.56",1,4,4,9,"Lost costumer"
"17124","184","1","298.89",1,1,1,3,"Lost costumer"
"17987","184","1","198.57",1,1,1,3,"Lost costumer"
"17707","184","2","152.40",1,2,1,4,"Lost costumer"
"15609","184","1","298.48",1,1,1,3,"Lost costumer"
"17854","184","2","311.26",1,2,2,5,"Lost costumer"
"13395","184","1","307.72",1,2,2,5,"Lost costumer"
"17026","184","2","154.83",1,2,1,4,"Lost costumer"
"14231","183","3","925.71",1,3,3,7,"Lost costumer"
"13466","183","1","307.90",1,2,2,5,"Lost costumer"
"15780","183","3","475.28",1,3,2,6,"Lost costumer"
"13811","183","3","814.50",1,3,3,7,"Lost costumer"
"16832","183","3","199.15",1,3,1,5,"Lost costumer"
"14241","183","1","213.70",1,1,1,3,"Lost costumer"
"14501","183","2","251.21",1,2,1,4,"Lost costumer"
"16614","182","1","506.19",1,1,2,4,"Lost costumer"
"17234","182","1","149.89",1,1,1,3,"Lost costumer"
"16581","182","1","105.84",1,1,1,3,"Lost costumer"
"16113","182","1","161.38",1,1,1,3,"Lost costumer"
"13686","182","1","72.00",1,1,1,3,"Lost costumer"
"13533","182","3","270.79",1,3,1,5,"Lost costumer"
"13900","182","3","740.95",1,3,3,7,"Lost costumer"
"15098","181","3","39916.50",1,3,4,8,"Lost costumer"
"14823","180","3","321.43",1,3,2,6,"Lost costumer"
"14450","180","3","483.25",1,3,2,6,"Lost costumer"
"18281","180","1","80.82",1,1,1,3,"Lost costumer"
"17795","179","2","350.39",1,2,2,5,"Lost costumer"
"13936","179","1","376.58",1,2,2,5,"Lost costumer"
"14573","179","9","1653.42",1,4,3,8,"Lost costumer"
"12732","179","1","236.26",1,1,1,3,"Lost costumer"
"15069","178","1","1109.53",1,2,3,6,"Lost costumer"
"13080","178","1","58.08",1,1,1,3,"Lost costumer"
"13476","178","2","1238.47",1,3,3,7,"Lost costumer"
"17349","178","1","110.75",1,2,1,4,"Lost costumer"
"13663","178","1","189.47",1,1,1,3,"Lost costumer"
"17749","177","2","674.52",1,2,2,5,"Lost costumer"
"17536","177","1","76.50",1,1,1,3,"Lost costumer"
"16461","177","1","151.42",1,1,1,3,"Lost costumer"
"16644","177","2","833.78",1,2,3,6,"Lost costumer"
"13343","177","1","353.43",1,2,2,5,"Lost costumer"
"15574","177","4","702.25",1,3,3,7,"Lost costumer"
"12809","177","1","489.31",1,1,2,4,"Lost costumer"
"17179","177","3","711.79",1,3,3,7,"Lost costumer"
"15912","177","2","264.62",1,2,1,4,"Lost costumer"
"18165","177","1","302.46",1,1,1,3,"Lost costumer"
"16257","176","1","46.95",1,1,1,3,"Lost costumer"
